Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Business-Oriented Approach to Requirements Elicitation in a Scrum Project,Lean and Agile Software Development,,,,10.1007/978-3-030-67084-9_12,Michał SosnowskiMichał BerezaYen Ying Ng,2021,https://link.springer.com/chapter/10.1007/978-3-030-67084-9_12,Conference paper
Dangers of speech technology for workplace diversity,Nature Machine Intelligence,,,,10.1038/s42256-024-00827-5,Mike Horia Mihail TeodorescuMingang K. GeigerLily Morse,2024,https://link.springer.com/article/10.1038/s42256-024-00827-5,Article
Identification of Customer Preferences by Using the Multichannel Personalization for Product Recommendations,"Proceedings of the International Conference on Paradigms of Computing, Communication and Data Sciences",,,,10.1007/978-981-19-8742-7_6,B. Ramakantha ReddyR. Lokesh Kumar,2023,https://link.springer.com/chapter/10.1007/978-981-19-8742-7_6,Conference paper
Narrativity and responsible and transparent ai practices,AI & SOCIETY,,,,10.1007/s00146-024-01881-8,Paul HayesNoel Fitzpatrick,2024,https://link.springer.com/article/10.1007/s00146-024-01881-8,Article
A framework for conditional statement technical debt identification and description,Automated Software Engineering,,,,10.1007/s10515-022-00364-8,Abdulaziz AlhefdhiHoa Khanh DamYusuf Sulistyo NugrohoHideaki HataTakashi IshioAditya Ghose,2022,https://link.springer.com/article/10.1007/s10515-022-00364-8,Article
A roadmap for governing AI: technology governance and power-sharing liberalism,AI and Ethics,,,,10.1007/s43681-024-00635-y,Danielle AllenSarah HubbardWoojin LimAllison StangerShlomit WagmanKinney ZalesneOmoaholo Omoakhalen,2025,https://link.springer.com/article/10.1007/s43681-024-00635-y,Article
Eliminating Risk Involved in Using ChatGPT for Clinical Decision Support System,Computer Science and Education in Computer Science,,,,10.1007/978-3-031-84312-9_14,Kenisha D’CostaVijay Kanabar,2025,https://link.springer.com/chapter/10.1007/978-3-031-84312-9_14,Conference paper
Empowering reciprocal recommender system using contextual bandits and argumentation based explanations,World Wide Web,,,,10.1007/s11280-023-01173-z,Tulika KumariBhavna GuptaRavish SharmaPunam Bedi,2023,https://link.springer.com/article/10.1007/s11280-023-01173-z,Article
Enhancing the&#xa0;Validation of&#xa0;Human Factors in&#xa0;User Interface Software Testing with&#xa0;AI,Human-Computer Interaction,,,,10.1007/978-3-031-93861-0_4,Marie Goetz,2025,https://link.springer.com/chapter/10.1007/978-3-031-93861-0_4,Conference paper
Building sustainable information systems and transformer models on demand,Humanities and Social Sciences Communications,,,,10.1057/s41599-025-04491-x,Thomas AsselbornSylvia MelzerSimon SchiffMagnus BenderFlorian Andreas MarwitzSaid AljoumaniStefan ThiemannKonrad HirschlerRalf Möller,2025,https://link.springer.com/article/10.1057/s41599-025-04491-x,Article
Gendered behavior as a disadvantage in open source software development,EPJ Data Science,,,,10.1140/epjds/s13688-019-0202-z,Balazs VedresOrsolya Vasarhelyi,2019,https://link.springer.com/article/10.1140/epjds/s13688-019-0202-z,Article
Employee Engagement and Soft Skills in the Digitalization of the Economy. Preliminary Study Results,Digital Transformation in Industry,,,,10.1007/978-3-031-30351-7_34,Aleksandra RevinaElena KalabinaOlga Belyak,2023,https://link.springer.com/chapter/10.1007/978-3-031-30351-7_34,Conference paper
Towards a low-carbon and beautiful world: assessing the impact of digital technology on the common benefits of pollution reduction and carbon reduction,Environmental Monitoring and Assessment,,,,10.1007/s10661-024-12860-3,Yang ShenXiuwu Zhang,2024,https://link.springer.com/article/10.1007/s10661-024-12860-3,Article
Trustworthy AI and Corporate Governance: The EU’s Ethics Guidelines for Trustworthy Artificial Intelligence from a Company Law Perspective,European Business Organization Law Review,,,,10.1007/s40804-021-00224-0,Eleanore HickmanMartin Petrin,2021,https://link.springer.com/article/10.1007/s40804-021-00224-0,Article
Benefits and Challenges of an Internal Corporate Accelerator in a Software Company: An Action-Research Study,Product-Focused Software Process Improvement,,,,10.1007/978-3-031-49266-2_5,Vanessa Lopes AbreuAnderson Jorge Serra CostaAndré Coelho PinheiroCleidson R. B. de Souza,2024,https://link.springer.com/chapter/10.1007/978-3-031-49266-2_5,Conference paper
Improving the Analytic Hierarchy Process for Requirements Prioritization Using Evolutionary Computing,Programming and Computer Software,,,,10.1134/S0361768821080235,Juan Carlos Benjamín Somohano-MurrietaJorge Octavio Ocharán-HernándezÁngel J. Sánchez-GarcíaXavier LimónMaría de los Ángeles Arenas-Valdés,2021,https://link.springer.com/article/10.1134/S0361768821080235,Article
Handling Class-Imbalance with KNN&#xa0;(Neighbourhood) Under-Sampling for Software Defect Prediction,Artificial Intelligence Review,,,,10.1007/s10462-021-10044-w,Somya Goyal,2021,https://link.springer.com/article/10.1007/s10462-021-10044-w,Article
The Impact of HR-Oriented Well-Being Practices on the Development of AI Application Skills,New Challenges of the Global Economy for Business Management,,,,10.1007/978-981-96-4116-1_45,Yasagh Rahim RashidMohammed Thabit AlGaraawi,2025,https://link.springer.com/chapter/10.1007/978-981-96-4116-1_45,Conference paper
The born-digital in future digital scholarly editing and publishing,Humanities and Social Sciences Communications,,,,10.1057/s41599-023-02454-8,James O’SullivanMichael Pidd,2023,https://link.springer.com/article/10.1057/s41599-023-02454-8,Article
Challenges for women in computing in Bangladesh considering the learning and workplace environment over a period of eight years,SN Social Sciences,,,,10.1007/s43545-022-00529-y,Nova AhmedLamia IftekharMahbuba TasminTamanna Islam UrmiSilvia AhmedTamanna Motahar,2022,https://link.springer.com/article/10.1007/s43545-022-00529-y,Article
Developers talking about code quality,Empirical Software Engineering,,,,10.1007/s10664-023-10381-0,Jürgen BörstlerKwabena E. BenninSara HooshangiJohan JeuringHieke KeuningCarsten KleinerBonnie MacKellarRodrigo DuranHarald StörrleDaniel TollJelle van Assema,2023,https://link.springer.com/article/10.1007/s10664-023-10381-0,Article
A Case Study of Introducing Security Risk Assessment in Requirements Engineering in a Large Organization,SN Computer Science,,,,10.1007/s42979-023-01968-x,Shanai ArdiKristian SandahlMats Gustafsson,2023,https://link.springer.com/article/10.1007/s42979-023-01968-x,Article
Machine learning-enhanced discovery of a basement membrane-related gene signature in glioblastoma via single-cell and Spatial transcriptomics,Journal of Translational Medicine,,,,10.1186/s12967-025-06918-0,Ziyuan LiuYufan YangHaiting FangMiaoxi HanPanpan QiYiqi FanJianlong LiShuai HeLijie Wang,2025,https://link.springer.com/article/10.1186/s12967-025-06918-0,Article
Reinforced performance control for automatic train operation with speed measurement deviation: a recollection observer approach,Nonlinear Dynamics,,,,10.1007/s11071-024-10302-w,Shigen GaoWenxiao SiMingjun Li,2024,https://link.springer.com/article/10.1007/s11071-024-10302-w,Article
War for talent or even enemy at the gate? Investigating the role of employer brand experience in talent retention,Future Business Journal,,,,10.1186/s43093-025-00440-x,Mohammad AzimiFaraz SadeghvaziriElham EbrahimiAmin Mozafari,2025,https://link.springer.com/article/10.1186/s43093-025-00440-x,Article
An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths,Education and Information Technologies,,,,10.1007/s10639-022-11276-1,Ruchika MalhotraMassoud MassoudiRajni Jindal,2022,https://link.springer.com/article/10.1007/s10639-022-11276-1,Article
Stakeholder-Centric Clustering Methods for&#xa0;Conflict Resolution in&#xa0;the&#xa0;Requirements Engineering Process,Evaluation of Novel Approaches to Software Engineering,,,,10.1007/978-3-030-96648-5_9,Ishaya GamboKuldar Taveter,2022,https://link.springer.com/chapter/10.1007/978-3-030-96648-5_9,Conference paper
Processor-in-the-Loop Simulation and Multivariable Control System Design for Pressurizer System in Nuclear Power Plants,Arabian Journal for Science and Engineering,,,,10.1007/s13369-025-10365-w,Amal A. ShetaElsayed H. AliRefaat M. FikryTarek A. MahmoudSayed M. El-ArabyMohammed I. Mahmoud,2025,https://link.springer.com/article/10.1007/s13369-025-10365-w,Article
Customer-Centric UI/UX Design for Sustainable Software Systems,Production Processes and Product Evolution in the Age of Disruption,,,,10.1007/978-3-031-34821-1_17,Sara ShafieeSaeedeh Shafiee KristensenAlireza TaghizadehNikola SuzicLinda ZhangNiels Henrik Mortensen,2023,https://link.springer.com/chapter/10.1007/978-3-031-34821-1_17,Conference paper
"Why AI’s diversity crisis matters, and how to tackle it",Nature,,,,10.1038/d41586-023-01689-4,Rachel Crowell,2023,https://www.nature.com/articles/d41586-023-01689-4,Article
Study of the Relevance of the Use of Interactive Simulations for Teaching Students of Technical and Technological Specialties,"Science, Engineering Management and Information Technology",,,,10.1007/978-3-032-04225-5_9,Volodymyr NazarenkoOksana ZazymkoLarysa KlikhMario FunderburkYaroslav Rudyk,2025,https://link.springer.com/chapter/10.1007/978-3-032-04225-5_9,Conference paper
RBPMN - The Power of Roles for Business Process Modeling with BPMN,"Enterprise, Business-Process and Information Systems Modeling",,,,10.1007/978-3-031-07475-2_3,Tarek SkoutiFrank J. FurrerSusanne Strahringer,2022,https://link.springer.com/chapter/10.1007/978-3-031-07475-2_3,Conference paper
"Oral Presentation Abstracts, 28th Annual Conference of the International Association of Medical Science Educators, June 15-18, 2024",Medical Science Educator,,,,10.1007/s40670-024-02228-0,,2024,https://link.springer.com/article/10.1007/s40670-024-02228-0,Article
Operationalising AI governance through ethics-based auditing: an industry case study,AI and Ethics,,,,10.1007/s43681-022-00171-7,Jakob MökanderLuciano Floridi,2022,https://link.springer.com/article/10.1007/s43681-022-00171-7,Article
Enhanced software change proneness prediction in android applications using balanced data techniques and advanced language models,Discover Computing,,,,10.1007/s10791-025-09552-y,Ruchika MalhotraJyoti Patidar,2025,https://link.springer.com/article/10.1007/s10791-025-09552-y,Article
"Collaborative learning, peer communication, and tool use as design strategies: revising the Informed Design Teaching and Learning Matrix based on instructional practices of secondary design educators",Educational technology research and development,,,,10.1007/s11423-024-10358-w,Tiffany A. RomanElizabeth Boling,2024,https://link.springer.com/article/10.1007/s11423-024-10358-w,Article
Proteome-scale recombinant standards and a robust high-speed search engine to advance cross-linking MS-based interactomics,Nature Methods,,,,10.1038/s41592-024-02478-1,Milan Avila ClasenMax RuwoltCong WangJulia RutaBoris BogdanowLouise U. KurtZehong ZhangShuai WangFabio C. GozzoTao ChenPaulo C. CarvalhoDiogo Borges LimaFan Liu,2024,https://link.springer.com/article/10.1038/s41592-024-02478-1,Article
Identity Alignment and the Sociotechnical Reconfigurations of Emotional Labor in Transnational Gig-education Platforms,Computer Supported Cooperative Work (CSCW),,,,10.1007/s10606-025-09516-2,Ben Zefeng ZhangDipto DasBryan Semaan,2025,https://link.springer.com/article/10.1007/s10606-025-09516-2,Article
A syntax-guided multi-task learning approach for Turducken-style code generation,Empirical Software Engineering,,,,10.1007/s10664-023-10372-1,Guang YangYu ZhouXiang ChenXiangyu ZhangYiran XuTingting HanTaolue Chen,2023,https://link.springer.com/article/10.1007/s10664-023-10372-1,Article
Development effort estimation in free/open source software from activity in version control systems,Empirical Software Engineering,,,,10.1007/s10664-022-10166-x,Gregorio RoblesAndrea CapiluppiJesus M. Gonzalez-BarahonaBjörn LundellJonas Gamalielsson,2022,https://link.springer.com/article/10.1007/s10664-022-10166-x,Article
Imaging 3D cell cultures with optical microscopy,Nature Methods,,,,10.1038/s41592-025-02647-w,Huai-Ching HsiehQinghua HanDavid BrenesKevin W. BishopRui WangYuli WangChetan PoudelAdam K. GlaserBenjamin S. FreedmanJoshua C. VaughanNancy L. AllbrittonJonathan T. C. Liu,2025,https://link.springer.com/article/10.1038/s41592-025-02647-w,Article
An Integrated Operations and Maintenance Admissions Management System Using Artificial Intelligence Assistance,Proceedings of the 5th International Conference on Big Data Analytics for Cyber-Physical System in Smart City—Volume 2,,,,10.1007/978-981-96-0211-7_30,Tao Ma,2025,https://link.springer.com/chapter/10.1007/978-981-96-0211-7_30,Conference paper
Human factors in model-driven engineering: future research goals and initiatives for MDE,Software and Systems Modeling,,,,10.1007/s10270-024-01188-8,Grischa LiebelJil KlünderRegina HebigChristopher LazikInês NunesIsabella GraßlJan-Philipp SteghöferJoeri ExelmansJulian OertelKai MarquardtKatharina JuhnkeKurt SchneiderLucas GrenLucia HappeMarc HerrmannMarvin WyrichMatthias TichyMiguel GoulãoRebekka WohlrabReyhaneh KalantariRobert HeinrichSandra GreinerSatrio Adi RukmonoShalini ChakrabortySilvia AbrahãoVasco Amaral,2024,https://link.springer.com/article/10.1007/s10270-024-01188-8,Article
Digitalisation and the Work Environment: Insights from Evaluating the Contextual Think-Aloud Method,Design for Equality and Justice,,,,10.1007/978-3-031-61688-4_4,Marta LarusdottirÅsa CajanderRuochen Wang,2024,https://link.springer.com/chapter/10.1007/978-3-031-61688-4_4,Conference paper
A Marker-Based Augmented Reality Application to Teach Chemistry to Indian Students,Smart Trends in Computing and Communications,,,,10.1007/978-981-97-1326-4_34,Anirudh SeetharamTarun KumarHarshit GuptaRahul Bhaumik,2024,https://link.springer.com/chapter/10.1007/978-981-97-1326-4_34,Conference paper
Potential to use metaverse for future teaching and learning,Education and Information Technologies,,,,10.1007/s10639-023-12167-9,Peter OnuAnup PradhanCharles Mbohwa,2023,https://link.springer.com/article/10.1007/s10639-023-12167-9,Article
Machine Learning as a Service (MLaaS)—An Enterprise Perspective,Proceedings of International Conference on Data Science and Applications,,,,10.1007/978-981-19-6634-7_19,Ioannis GrigoriadisEleni VrochidouIliana TsiatsiouGeorge A. Papakostas,2023,https://link.springer.com/chapter/10.1007/978-981-19-6634-7_19,Conference paper
Towards a general user model to develop intelligent user interfaces,Multimedia Tools and Applications,,,,10.1007/s11042-024-18240-w,Alberto GasparMiriam GilJosé Ignacio PanachVerónica Romero,2024,https://link.springer.com/article/10.1007/s11042-024-18240-w,Article
Assessing changes in EU innovation policy programs: from SME instrument to EIC accelerator for start-up funding,Journal of Industrial and Business Economics,,,,10.1007/s40812-025-00367-y,Maria Del SorboCarina FaberMarco GrazziFrancesco MatteucciMiriam Ruß,2025,https://link.springer.com/article/10.1007/s40812-025-00367-y,Article
